Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B1_RF,NASA_Milling,N2,42,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2361111111111111,,,,
B1_RF,NASA_Milling,N2,43,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2219444444444444,,,,
B1_RF,NASA_Milling,N2,44,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2777777777777778,,,,
B1_RF,NASA_Milling,N2,45,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2380555555555555,,,,
B1_RF,NASA_Milling,N2,46,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2324999999999999,,,,
B1_RF,NASA_Milling,N2,47,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2525,,,,
B1_RF,NASA_Milling,N2,48,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2277777777777777,,,,
B1_RF,NASA_Milling,N2,49,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2477777777777777,,,,
B1_RF,NASA_Milling,N2,50,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2377777777777777,,,,
B1_RF,NASA_Milling,N2,51,0.5263157894736842,0.2298850574712644,0.0,0.0,0.6896551724137931,0.0,0.0,0.0,0.9999999999998334,2,0,0.2494444444444444,,,,
B1_RF,NASA_Milling,N2,52,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2213888888888888,,,,
B1_RF,NASA_Milling,N2,53,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2219444444444444,,,,
B1_RF,NASA_Milling,N2,54,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2430555555555556,,,,
B1_RF,NASA_Milling,N2,55,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.23,,,,
B1_RF,NASA_Milling,N2,56,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.23,,,,
B1_RF,NASA_Milling,N2,57,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2488888888888889,,,,
B1_RF,NASA_Milling,N2,58,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2197222222222222,,,,
B1_RF,NASA_Milling,N2,59,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2266666666666666,,,,
B1_RF,NASA_Milling,N2,60,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2591666666666666,,,,
B1_RF,NASA_Milling,N2,61,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2255555555555556,,,,
B1_RF,NASA_Milling,N2,62,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2219444444444444,,,,
B1_RF,NASA_Milling,N2,63,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2497222222222221,,,,
B1_RF,NASA_Milling,N2,64,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2433333333333333,,,,
B1_RF,NASA_Milling,N2,65,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.251111111111111,,,,
B1_RF,NASA_Milling,N2,66,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2386111111111111,,,,
B1_RF,NASA_Milling,N2,67,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2219444444444444,,,,
B1_RF,NASA_Milling,N2,68,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2269444444444444,,,,
B1_RF,NASA_Milling,N2,69,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2444444444444444,,,,
B1_RF,NASA_Milling,N2,70,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2636111111111112,,,,
B1_RF,NASA_Milling,N2,71,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2497222222222222,,,,
B1_RF,NASA_Milling,N2,72,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.251111111111111,,,,
B1_RF,NASA_Milling,N2,73,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2163888888888888,,,,
B1_RF,NASA_Milling,N2,74,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2386111111111111,,,,
B1_RF,NASA_Milling,N2,75,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2424999999999999,,,,
B1_RF,NASA_Milling,N2,76,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2211111111111111,,,,
B1_RF,NASA_Milling,N2,77,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2441666666666667,,,,
B1_RF,NASA_Milling,N2,78,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2311111111111111,,,,
B1_RF,NASA_Milling,N2,79,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2097222222222222,,,,
B1_RF,NASA_Milling,N2,80,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2527777777777778,,,,
B1_RF,NASA_Milling,N2,81,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2577777777777778,,,,
B1_RF,NASA_Milling,N2,82,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2291666666666666,,,,
B1_RF,NASA_Milling,N2,83,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2247222222222222,,,,
B1_RF,NASA_Milling,N2,84,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2313888888888888,,,,
B1_RF,NASA_Milling,N2,85,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2288888888888888,,,,
B1_RF,NASA_Milling,N2,86,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2325,,,,
B1_RF,NASA_Milling,N2,87,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2202777777777777,,,,
B1_RF,NASA_Milling,N2,88,0.5263157894736842,0.2828282828282828,0.0,0.1818181818181818,0.6666666666666666,0.2,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2188888888888889,,,,
B1_RF,NASA_Milling,N2,89,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2280555555555555,,,,
B1_RF,NASA_Milling,N2,90,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2616666666666666,,,,
B1_RF,NASA_Milling,N2,91,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2613888888888889,,,,
B1_RF,NASA_Milling,N2,92,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2602777777777778,,,,
B1_RF,NASA_Milling,N2,93,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2094444444444444,,,,
B1_RF,NASA_Milling,N2,94,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2419444444444444,,,,
B1_RF,NASA_Milling,N2,95,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2369444444444444,,,,
B1_RF,NASA_Milling,N2,96,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2591666666666666,,,,
B1_RF,NASA_Milling,N2,97,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2324999999999999,,,,
B1_RF,NASA_Milling,N2,98,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2711111111111111,,,,
B1_RF,NASA_Milling,N2,99,0.631578947368421,0.3269476372924648,0.0,0.2222222222222222,0.7586206896551724,0.3333333333333333,0.1666666666666666,0.0,0.8333333333331945,2,0,0.2361111111111111,,,,
B1_RF,NASA_Milling,N2,100,0.5789473684210527,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.9999999999998334,2,0,0.2266666666666666,,,,
B1_RF,NASA_Milling,N3,0,0.72,0.475095785440613,0.0,0.6666666666666666,0.7586206896551724,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.2316666666666666,,,,
B1_RF,NASA_Milling,N3,1,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2339583333333333,,,,
B1_RF,NASA_Milling,N3,2,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2395833333333333,,,,
B1_RF,NASA_Milling,N3,3,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,4,0,0.223125,,,,
B1_RF,NASA_Milling,N3,4,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2260416666666666,,,,
B1_RF,NASA_Milling,N3,5,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2241666666666666,,,,
B1_RF,NASA_Milling,N3,6,0.72,0.475095785440613,0.0,0.6666666666666666,0.7586206896551724,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.2262499999999999,,,,
B1_RF,NASA_Milling,N3,7,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,4,0,0.216875,,,,
B1_RF,NASA_Milling,N3,8,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.223125,,,,
B1_RF,NASA_Milling,N3,9,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,3,0,0.2129166666666666,,,,
B1_RF,NASA_Milling,N3,10,0.72,0.475095785440613,0.0,0.6666666666666666,0.7586206896551724,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.2114583333333333,,,,
B1_RF,NASA_Milling,N3,11,0.76,0.4930555555555555,0.0,0.6666666666666666,0.8125,0.8571428571428571,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2289583333333333,,,,
B1_RF,NASA_Milling,N3,12,0.64,0.3992869875222816,0.0,0.4705882352941176,0.7272727272727273,0.6666666666666666,0.3636363636363636,0.0,0.6363636363635785,3,0,0.2247916666666666,,,,
B1_RF,NASA_Milling,N3,13,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2220833333333333,,,,
B1_RF,NASA_Milling,N3,14,0.6,0.3773148148148148,0.0,0.4444444444444444,0.6875,0.5714285714285714,0.3636363636363636,0.0,0.6363636363635785,3,0,0.2120833333333333,,,,
B1_RF,NASA_Milling,N3,15,0.72,0.475095785440613,0.0,0.6666666666666666,0.7586206896551724,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.2222916666666667,,,,
B1_RF,NASA_Milling,N3,16,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2341666666666666,,,,
B1_RF,NASA_Milling,N3,17,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2368749999999999,,,,
B1_RF,NASA_Milling,N3,18,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2122916666666666,,,,
B1_RF,NASA_Milling,N3,19,0.6,0.3773148148148148,0.0,0.4444444444444444,0.6875,0.5714285714285714,0.3636363636363636,0.0,0.6363636363635785,3,0,0.2235416666666666,,,,
B1_RF,NASA_Milling,N3,20,0.64,0.3992869875222816,0.0,0.4705882352941176,0.7272727272727273,0.6666666666666666,0.3636363636363636,0.0,0.6363636363635785,3,0,0.233125,,,,
B1_RF,NASA_Milling,N3,21,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2060416666666666,,,,
B1_RF,NASA_Milling,N3,22,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2254166666666666,,,,
B1_RF,NASA_Milling,N3,23,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2235416666666666,,,,
B1_RF,NASA_Milling,N3,24,0.64,0.3992869875222816,0.0,0.4705882352941176,0.7272727272727273,0.6666666666666666,0.3636363636363636,0.0,0.6363636363635785,3,0,0.2039583333333333,,,,
B1_RF,NASA_Milling,N3,25,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,3,0,0.2141666666666667,,,,
B1_RF,NASA_Milling,N3,26,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,3,0,0.214375,,,,
B1_RF,NASA_Milling,N3,27,0.72,0.475095785440613,0.0,0.6666666666666666,0.7586206896551724,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.2318749999999999,,,,
B1_RF,NASA_Milling,N3,28,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2141666666666667,,,,
B1_RF,NASA_Milling,N3,29,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2112499999999999,,,,
B1_RF,NASA_Milling,N3,30,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2108333333333333,,,,
B1_RF,NASA_Milling,N3,31,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2218749999999999,,,,
B1_RF,NASA_Milling,N3,32,0.72,0.475095785440613,0.0,0.6666666666666666,0.7586206896551724,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.2179166666666666,,,,
B1_RF,NASA_Milling,N3,33,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2181249999999999,,,,
B1_RF,NASA_Milling,N3,34,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2291666666666666,,,,
B1_RF,NASA_Milling,N3,35,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,4,0,0.2166666666666666,,,,
B1_RF,NASA_Milling,N3,36,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2054166666666666,,,,
B1_RF,NASA_Milling,N3,37,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2308333333333333,,,,
B1_RF,NASA_Milling,N3,38,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2349999999999999,,,,
B1_RF,NASA_Milling,N3,39,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2127083333333333,,,,
B1_RF,NASA_Milling,N3,40,0.76,0.5,0.0,0.7,0.8,0.7777777777777778,0.6363636363636364,0.0,0.3636363636363305,3,0,0.2183333333333333,,,,
B1_RF,NASA_Milling,N3,41,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,4,0,0.2258333333333333,,,,
B1_RF,NASA_Milling,N3,42,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,3,0,0.2106249999999999,,,,
B1_RF,NASA_Milling,N3,43,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2272916666666666,,,,
B1_RF,NASA_Milling,N3,44,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2289583333333333,,,,
B1_RF,NASA_Milling,N3,45,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2218749999999999,,,,
B1_RF,NASA_Milling,N3,46,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2195833333333333,,,,
B1_RF,NASA_Milling,N3,47,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2141666666666666,,,,
B1_RF,NASA_Milling,N3,48,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,4,0,0.243125,,,,
B1_RF,NASA_Milling,N3,49,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.216875,,,,
B1_RF,NASA_Milling,N3,50,0.72,0.475095785440613,0.0,0.6666666666666666,0.7586206896551724,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.219375,,,,
B1_RF,NASA_Milling,N3,51,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,4,0,0.225,,,,
B1_RF,NASA_Milling,N3,52,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2120833333333333,,,,
B1_RF,NASA_Milling,N3,53,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2024999999999999,,,,
B1_RF,NASA_Milling,N3,54,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,3,0,0.209375,,,,
B1_RF,NASA_Milling,N3,55,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,4,0,0.2210416666666666,,,,
B1_RF,NASA_Milling,N3,56,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.200625,,,,
B1_RF,NASA_Milling,N3,57,0.64,0.3992869875222816,0.0,0.4705882352941176,0.7272727272727273,0.6666666666666666,0.3636363636363636,0.0,0.6363636363635785,3,0,0.1929166666666666,,,,
B1_RF,NASA_Milling,N3,58,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2179166666666666,,,,
B1_RF,NASA_Milling,N3,59,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.1972916666666666,,,,
B1_RF,NASA_Milling,N3,60,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2102083333333333,,,,
B1_RF,NASA_Milling,N3,61,0.76,0.5,0.0,0.7,0.8,0.7777777777777778,0.6363636363636364,0.0,0.3636363636363305,3,0,0.206875,,,,
B1_RF,NASA_Milling,N3,62,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2197916666666667,,,,
B1_RF,NASA_Milling,N3,63,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2158333333333333,,,,
B1_RF,NASA_Milling,N3,64,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2241666666666666,,,,
B1_RF,NASA_Milling,N3,65,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,3,0,0.22375,,,,
B1_RF,NASA_Milling,N3,66,0.72,0.475095785440613,0.0,0.6666666666666666,0.7586206896551724,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.22125,,,,
B1_RF,NASA_Milling,N3,67,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.223125,,,,
B1_RF,NASA_Milling,N3,68,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2266666666666666,,,,
B1_RF,NASA_Milling,N3,69,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2085416666666667,,,,
B1_RF,NASA_Milling,N3,70,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2283333333333333,,,,
B1_RF,NASA_Milling,N3,71,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,4,0,0.2316666666666667,,,,
B1_RF,NASA_Milling,N3,72,0.76,0.5,0.0,0.7,0.8,0.7777777777777778,0.6363636363636364,0.0,0.3636363636363305,3,0,0.2252083333333333,,,,
B1_RF,NASA_Milling,N3,73,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2222916666666666,,,,
B1_RF,NASA_Milling,N3,74,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,4,0,0.2264583333333333,,,,
B1_RF,NASA_Milling,N3,75,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2327083333333333,,,,
B1_RF,NASA_Milling,N3,76,0.68,0.4444444444444444,0.0,0.6,0.7333333333333333,0.6666666666666666,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2158333333333333,,,,
B1_RF,NASA_Milling,N3,77,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,4,0,0.2152083333333333,,,,
B1_RF,NASA_Milling,N3,78,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,4,0,0.211875,,,,
B1_RF,NASA_Milling,N3,79,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2343749999999999,,,,
B1_RF,NASA_Milling,N3,80,0.72,0.4685908319185059,0.0,0.631578947368421,0.7741935483870968,0.75,0.5454545454545454,0.0,0.4545454545454132,3,0,0.2239583333333333,,,,
B1_RF,NASA_Milling,N3,81,0.68,0.4351851851851852,0.0,0.5555555555555556,0.75,0.7142857142857143,0.4545454545454545,0.0,0.5454545454544959,3,0,0.2252083333333333,,,,
B1_RF,NASA_Milling,N3,82,0.72,0.475095785440613,0.0,0.6666666666666666,0.7586206896551724,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.226875,,,,
B1_RF,NASA_Milling,N3,83,0.64,0.4119977362761743,0.0,0.5263157894736842,0.7096774193548387,0.625,0.4545454545454545,0.0,0.5454545454544959,4,0,0.2054166666666666,,,,
